date,symbol,cluster,side,next_open_return,next_close_return,cluster_confidence,weight,net_return,weighted_return
2018-01-17,INDHOTEL_5MINUTE,4,1,0.001727712508638568,-0.0532135452660677,-3.446105295330525,0.095,-0.0542135452660677,-0.0051502868002764315
2018-01-17,VBL_5MINUTE,4,1,0.02695763799743256,-0.028241335044929428,-4.010243968677707,0.095,-0.02924133504492943,-0.0027779268292682955
2018-01-17,PNB_5MINUTE,4,1,0.026088479047507773,-0.033792459437375966,-4.105760440899322,0.095,-0.03479245943737597,-0.003305283646550717
2018-01-18,TATACONSUM_5MINUTE,7,-1,0.0016625103906899863,0.017788861180382476,-1.0118352860898077,0.095,-0.018788861180382477,-0.0017849418121363354
2018-01-18,SHRIRAMFIN_5MINUTE,7,-1,0.007914175167077042,-0.01987337319732685,-1.185981476476561,0.095,0.018873373197326848,0.0017929704537460506
2018-01-18,HINDALCO_5MINUTE,7,-1,0.0039447731755424265,0.018540433925049227,-1.2840909489232846,0.095,-0.019540433925049228,-0.0018563412228796766
2018-01-18,TATASTEEL_5MINUTE,7,-1,0.002864508736751592,0.003580635920939601,-1.5450740234284315,0.095,-0.004580635920939601,-0.0004351604124892621
2018-01-18,BHARTIARTL_5MINUTE,7,-1,-0.017048977061376314,0.0102293862368259,-1.5726468509248057,0.095,-0.0112293862368259,-0.0010667916924984606
2018-01-18,BEL_5MINUTE,7,-1,0.0035056967572304476,0.011393514460999121,-1.6304831248227865,0.095,-0.012393514460999122,-0.0011773838737949166
2018-01-18,TMPV_5MINUTE,7,-1,-0.00399583043780416,0.0005211952744961224,-1.635651952875655,0.095,-0.0015211952744961224,-0.00014451355107713163
2018-01-18,CHOLAFIN_5MINUTE,7,-1,0.004184100418410219,0.010840623811335215,-1.6618181388232054,0.095,-0.011840623811335216,-0.0011248592620768454
2018-01-18,BRITANNIA_5MINUTE,7,-1,0.006676737160120849,0.010574018126888296,-1.6915402991851949,0.095,-0.011574018126888297,-0.0010995317220543882
2018-01-18,RECLTD_5MINUTE,7,-1,0.0017444395987789019,0.022241604884430943,-1.7526694188435805,0.095,-0.023241604884430944,-0.0022079524640209397
2018-01-19,CANBK_5MINUTE,4,1,-0.007304710793082814,0.004323196183661393,-1.7761751210985637,0.095,0.003323196183661393,0.00031570363744783234
2018-01-19,PNB_5MINUTE,4,1,-0.007092198581560294,-0.005115684222764982,-1.8041928946096244,0.095,-0.006115684222764982,-0.0005809900011626733
2018-01-19,AMBUJACEM_5MINUTE,7,-1,0.0033550792171481714,-0.0031686859273066803,-1.8147589796985575,0.095,0.0021686859273066803,0.00020602516309413464
2018-01-19,SHRIRAMFIN_5MINUTE,7,-1,0.0028709851067647563,0.03158083617441232,-2.1100486568366246,0.095,-0.03258083617441232,-0.0030951794365691706
2018-01-19,LTM_5MINUTE,4,1,0.002805486284289449,0.010865692910580815,-2.2198322829584693,0.095,0.009865692910580814,0.0009372408265051773
2018-01-19,ADANIENT_5MINUTE,4,1,-0.0072501294665976435,0.0,-2.509322158784506,0.095,-0.001,-9.5e-05
2018-01-19,ADANIPORTS_5MINUTE,4,1,0.0013832853025936842,0.005878962536023158,-2.6248681619123837,0.095,0.004878962536023158,0.0004635014409222
2018-01-19,BAJAJHLDNG_5MINUTE,4,1,-0.02143622722400862,0.005716327259735587,-2.7138131350386474,0.095,0.004716327259735587,0.0004480510896748808
2018-01-19,HINDZINC_5MINUTE,7,-1,0.0006653359946773296,-0.02328675981370587,-2.72432980486563,0.095,0.02228675981370587,0.0021172421823020576
2018-01-19,BAJFINANCE_5MINUTE,4,1,0.0029325513196480912,0.0029325513196480912,-2.7391303391586868,0.095,0.0019325513196480912,0.00018359237536656867
2018-01-22,GAIL_5MINUTE,7,-1,0.005490734385724005,0.04725953524855386,-2.0185049377418585,0.095,-0.048259535248553864,-0.004584655848612617
2018-01-22,AXISBANK_5MINUTE,4,1,0.008342875838377228,0.017176509079011915,-2.5308201517923523,0.095,0.016176509079011914,0.0015367683625061319
2018-01-22,TECHM_5MINUTE,4,1,0.001318019205422516,0.033703633967237856,-2.5734587822126227,0.095,0.032703633967237855,0.0031068452268875964
2018-01-22,GODREJCP_5MINUTE,4,1,-0.00031449550818374306,-0.012757578658061375,-2.6749477270771274,0.095,-0.013757578658061376,-0.0013069699725158307
2018-01-22,TCS_5MINUTE,4,1,0.004854368932038833,0.0024919093851132335,-2.8123731970178816,0.095,0.0014919093851132334,0.00014173139158575718
2018-01-22,HINDZINC_5MINUTE,7,-1,0.00017029972752036215,0.013453678474114383,-2.8249844061528084,0.095,-0.014453678474114384,-0.0013730994550408666
2018-01-22,SHRIRAMFIN_5MINUTE,4,1,-0.0001739432944860564,-0.0034788658897199065,-2.9747668471010624,0.095,-0.0044788658897199065,-0.00042549225952339114
2018-01-22,HDFCLIFE_5MINUTE,7,-1,0.008829787234042596,-0.029148936170212747,-2.9913210643271033,0.095,0.028148936170212746,0.002674148936170211
2018-01-22,INDHOTEL_5MINUTE,4,1,0.006509078451524708,0.031860226104830414,-3.0629548510550464,0.095,0.030860226104830413,0.0029317214799588895
2018-01-22,RELIANCE_5MINUTE,4,1,0.0065502183406114245,0.012336244541484742,-3.6048338213983935,0.095,0.011336244541484741,0.0010769432314410505
2018-01-23,ONGC_5MINUTE,4,1,0.005595523581134909,0.014921396216360128,-1.9536926560077656,0.095,0.013921396216360127,0.001322532640554212
2018-01-23,UNIONBANK_5MINUTE,4,1,-0.003575076608784533,0.02254487085947754,-1.9920732614941385,0.095,0.02154487085947754,0.0020467627316503663
2018-01-23,ABB_5MINUTE,4,1,-0.023467040891903546,0.01734689899816777,-2.033363224671644,0.095,0.01634689899816777,0.0015529554048259381
2018-01-23,TECHM_5MINUTE,4,1,-0.0051001821493623645,0.029508196721311553,-2.1619098986108143,0.095,0.02850819672131155,0.0027082786885245973
2018-01-23,CANBK_5MINUTE,4,1,-0.0027436823104692865,0.007653429602888062,-2.194668614582117,0.095,0.006653429602888062,0.0006320758122743659
2018-01-23,TATASTEEL_5MINUTE,4,1,0.0,-0.02407152682255842,-2.3463983768488816,0.095,-0.02507152682255842,-0.0023817950481430502
2018-01-23,SBIN_5MINUTE,4,1,-0.002511379689216775,0.036101083032491044,-2.4187440822546806,0.095,0.03510108303249104,0.0033346028880866492
2018-01-23,VEDL_5MINUTE,4,1,-0.0038714021208552385,-0.019188688772933782,-2.4283603949708326,0.095,-0.020188688772933783,-0.0019179254334287094
2018-01-23,PNB_5MINUTE,4,1,-0.006417348971011316,0.05084089400309799,-2.5261293750803744,0.095,0.04984089400309799,0.0047348849302943094
2018-01-23,AMBUJACEM_5MINUTE,7,-1,0.0013328255902511632,-0.006473724295506633,-2.6067162962377584,0.095,0.005473724295506633,0.0005200038080731301
2018-01-24,SHRIRAMFIN_5MINUTE,7,-1,0.009476130877883238,0.01466118362238511,-1.7807802637206238,0.095,-0.01566118362238511,-0.0014878124441265856
2018-01-24,MUTHOOTFIN_5MINUTE,7,-1,0.010093896713615047,0.002582159624413105,-1.8560333176792798,0.095,-0.003582159624413105,-0.000340305164319245
2018-01-24,ZYDUSLIFE_5MINUTE,7,-1,0.007536504945831357,-0.011304757418747036,-1.8628381807352097,0.095,0.010304757418747035,0.0009789519547809683
2018-01-24,INDIGO_5MINUTE,4,1,0.011666666666666714,-0.020238095238095277,-1.8683278846165974,0.095,-0.021238095238095278,-0.0020176190476190515
2018-01-24,BANKBARODA_5MINUTE,4,1,0.004431762991743415,-0.0651408450704225,-1.9242086849080946,0.095,-0.0661408450704225,-0.006283380281690138
2018-01-24,TMPV_5MINUTE,7,-1,-0.002337288745055899,-0.009888529306005034,-2.0264242595100295,0.095,0.008888529306005033,0.0008444102840704782
2018-01-24,VEDL_5MINUTE,7,-1,0.0037755277158055822,0.02436931525656405,-2.033617960728503,0.095,-0.02536931525656405,-0.002410084949373585
2018-01-24,WIPRO_5MINUTE,7,-1,0.0075488454706929,0.002220248667850866,-2.220224357187267,0.095,-0.003220248667850866,-0.0003059236234458323
2018-01-24,HINDZINC_5MINUTE,7,-1,0.022688502217673046,0.025247355851245157,-2.2369406561390086,0.095,-0.026247355851245158,-0.00249349880586829
2018-01-24,UNIONBANK_5MINUTE,4,1,0.021048876204067035,-0.046236175526222056,-2.255546423019395,0.095,-0.04723617552622206,-0.004487436674991095
2018-01-25,CGPOWER_5MINUTE,7,-1,0.003260869565217428,-0.008695652173912993,-1.7230154098913755,0.095,0.007695652173912993,0.0007310869565217344
2018-01-25,ADANIENSOL_5MINUTE,7,-1,0.010633379565418322,-0.010633379565418433,-1.7461231370514174,0.095,0.009633379565418432,0.000915171058714751
2018-01-25,SOLARINDS_5MINUTE,7,-1,-0.0036133694670279493,-0.009033423667569984,-1.786722504001012,0.095,0.008033423667569983,0.0007631752484191484
2018-01-25,BAJAJFINSV_5MINUTE,7,-1,0.009382011013665092,-0.00010197838058334519,-2.0224013282449347,0.095,-0.0008980216194166548,-8.531205384458221e-05
2018-01-25,TORNTPHARM_5MINUTE,7,-1,0.004384724186704325,-0.02758132956152759,-2.042429963157169,0.095,0.02658132956152759,0.002525226308345121
2018-01-25,ADANIPORTS_5MINUTE,7,-1,0.004587155963302836,-0.0005733944954128267,-2.409222695563436,0.095,-0.0004266055045871733,-4.052752293578146e-05
2018-01-25,GODREJCP_5MINUTE,7,-1,-0.003729050279329571,-0.013030726256983316,-2.4151070413290667,0.095,0.012030726256983315,0.001142918994413415
2018-01-25,MOTHERSON_5MINUTE,7,-1,0.006806867824850071,-0.0016255206745912076,-2.47787219453274,0.095,0.0006255206745912076,5.9424464086164726e-05
2018-01-25,UNITDSPR_5MINUTE,7,-1,0.0011813349084464075,-0.032191376255168436,-2.5052534484100626,0.095,0.031191376255168435,0.0029631807442410014
2018-01-25,SBILIFE_5MINUTE,7,-1,-0.0017569546120058677,0.0,-2.595792358587088,0.095,-0.001,-9.5e-05
2018-01-29,CANBK_5MINUTE,7,-1,-0.005173224643361007,0.004546167110832444,-1.2947642905571273,0.095,-0.005546167110832444,-0.0005268858755290822
2018-01-29,SHREECEM_5MINUTE,7,-1,0.005681018020403439,-0.025467409489581483,-1.554617950167402,0.095,0.024467409489581482,0.0023244039015102406
2018-01-29,BANKBARODA_5MINUTE,7,-1,-0.0009370816599733045,-0.012918340026773834,-1.5984571243398513,0.095,0.011918340026773833,0.0011322423025435142
2018-01-29,GAIL_5MINUTE,7,-1,0.0013124589856567948,-0.003937376956970162,-1.6208771120252905,0.095,0.002937376956970162,0.0002790508109121654
2018-01-29,UNIONBANK_5MINUTE,7,-1,-0.003686919118211729,-0.014517244027959064,-1.6378032541349339,0.095,0.013517244027959063,0.001284138182656111
2018-01-29,TORNTPHARM_5MINUTE,7,-1,-0.005672727272727274,-0.010909090909090868,-1.9105273937888405,0.095,0.009909090909090867,0.0009413636363636324
2018-01-29,INDIGO_5MINUTE,7,-1,0.004138795986622146,0.010200668896321208,-1.9819192565061152,0.095,-0.011200668896321209,-0.0010640635451505149
2018-01-29,PNB_5MINUTE,7,-1,0.0,-0.004341878308451785,-2.0870517760716205,0.095,0.0033418783084517853,0.0003174784393029196
2018-01-29,ADANIENSOL_5MINUTE,7,-1,-0.004672897196261627,-0.020560747663551426,-2.167014755598595,0.095,0.019560747663551425,0.0018582710280373854
2018-01-29,UNITDSPR_5MINUTE,7,-1,-0.0006103143118705301,0.0007476350320414493,-2.35677484473664,0.095,-0.0017476350320414493,-0.0001660253280439377
2018-01-30,CHOLAFIN_5MINUTE,7,-1,0.01717408274785348,0.0078064012490242085,-1.5018805617273172,0.095,-0.00880640124902421,-0.0008366081186572999
2018-01-30,DIVISLAB_5MINUTE,7,-1,0.0037209302325580396,-0.029720930232558174,-1.5135850793393295,0.095,0.028720930232558173,0.0027284883720930264
2018-01-30,SHRIRAMFIN_5MINUTE,7,-1,-0.01605975723622788,0.0007469654528478031,-1.6715903088123556,0.095,-0.0017469654528478032,-0.0001659617180205413
2018-01-30,TRENT_5MINUTE,7,-1,-0.004588607594936622,-0.0031645569620253333,-1.8970648213476682,0.095,0.0021645569620253333,0.00020563291139240667
2018-01-30,TITAN_5MINUTE,7,-1,-0.0015323496027241923,-0.015153234960272433,-1.9611520065423418,0.095,0.014153234960272432,0.001344557321225881
2018-01-30,SHREECEM_5MINUTE,7,-1,0.0017283236994221074,-0.006872832369942294,-1.9850090158962088,0.095,0.005872832369942294,0.0005579190751445179
2018-01-30,EICHERMOT_5MINUTE,7,-1,0.003223992502342954,0.007310215557638333,-2.092558650354699,0.095,-0.008310215557638334,-0.0007894704779756417
2018-01-30,ADANIENSOL_5MINUTE,7,-1,-0.007633587786259555,-0.00667938931297718,-2.481243242372374,0.095,0.00567938931297718,0.0005395419847328321
2018-01-30,IOC_5MINUTE,4,1,0.016605637401004847,0.0028101847909391964,-2.7741949591028923,0.095,0.0018101847909391964,0.00017196755513922365
2018-01-30,BPCL_5MINUTE,4,1,0.01225259189443939,0.0195570216776626,-3.2919935794192083,0.095,0.0185570216776626,0.001762917059377947
2018-01-31,SBILIFE_5MINUTE,7,-1,0.009166666666666545,0.07272727272727275,-1.5662899021847874,0.095,-0.07372727272727275,-0.007004090909090911
2018-01-31,DLF_5MINUTE,7,-1,-0.006195043964828062,-0.01918465227817734,-1.5684865720819288,0.095,0.018184652278177338,0.0017275419664268472
2018-01-31,TATACONSUM_5MINUTE,7,-1,-0.0024343592418709648,-0.005390366892714327,-1.7804049406286182,0.095,0.004390366892714327,0.000417084854807861
2018-01-31,BANKBARODA_5MINUTE,7,-1,0.010084150497253086,-0.02754016273732518,-2.037942969545392,0.095,0.02654016273732518,0.002521315460045892
2018-01-31,DIVISLAB_5MINUTE,7,-1,0.004170461626959554,0.0046977613728969025,-2.4178252445392916,0.095,-0.0056977613728969026,-0.0005412873304252057
2018-01-31,DRREDDY_5MINUTE,7,-1,0.0004496402877698369,-0.02877697841726623,-2.474332960568093,0.095,0.02777697841726623,0.0026388129496402917
2018-01-31,CANBK_5MINUTE,7,-1,0.006875599616245509,-0.030860249440358145,-2.5294176854084993,0.095,0.029860249440358144,0.002836723696834024
2018-01-31,MUTHOOTFIN_5MINUTE,7,-1,-0.009063444108761365,0.059697885196374534,-2.6445280436798178,0.095,-0.060697885196374535,-0.005766299093655581
2018-01-31,TVSMOTOR_5MINUTE,7,-1,-0.0027244049326068387,-0.03928878692285631,-2.787919222453483,0.095,0.03828878692285631,0.0036374347576713494
2018-01-31,INDHOTEL_5MINUTE,7,-1,0.007086907870197612,0.0011189854531890031,-3.13494139124281,0.095,-0.002118985453189003,-0.0002013036180529553
2018-02-01,RECLTD_5MINUTE,7,-1,-0.006965607313887623,-0.04832390074009574,-1.1989196410665885,0.095,0.04732390074009574,0.004495770570309095
2018-02-01,RELIANCE_5MINUTE,7,-1,-0.008740475123263036,-0.04571940833706856,-1.3926083537152407,0.095,0.044719408337068556,0.0042483437920215125
2018-02-01,TVSMOTOR_5MINUTE,7,-1,0.0,-0.043283582089552186,-1.5178809937032407,0.095,0.042283582089552185,0.0040169402985074576
2018-02-01,MOTHERSON_5MINUTE,7,-1,-0.008335938314056435,-0.02188183807439814,-1.5552210025814865,0.095,0.02088183807439814,0.0019837746170678233
2018-02-01,TMPV_5MINUTE,7,-1,-0.0038788326560769137,-0.02622829700775753,-1.5811771614342327,0.095,0.025228297007757527,0.0023966882157369653
2018-02-01,JSWSTEEL_5MINUTE,4,1,-0.026732673267326756,-0.015511551155115488,-1.8016529927106293,0.095,-0.01651155115511549,-0.0015685973597359714
2018-02-01,ZYDUSLIFE_5MINUTE,7,-1,-0.009935360306439933,-0.020828345702657347,-1.8135027348196096,0.095,0.019828345702657346,0.0018836928417524479
2018-02-01,SBIN_5MINUTE,7,-1,-0.0099852676379113,-0.03159273203470281,-1.8588374329491268,0.095,0.030592732034702808,0.0029063095432967667
2018-02-01,TATASTEEL_5MINUTE,7,-1,-0.007608695652174036,-0.039440993788819934,-1.8814226936116776,0.095,0.03844099378881993,0.0036518944099378937
2018-02-01,SHRIRAMFIN_5MINUTE,7,-1,-0.01249300764497474,-0.041394741749020914,-1.9427835238660514,0.095,0.04039474174902091,0.003837500466156987
2018-02-02,BRITANNIA_5MINUTE,4,-1,-0.0158685862878164,-0.02539058370858971,-1.951708778709365,0.1357142857142857,0.024390583708589708,0.003310150646165746
2018-02-02,TECHM_5MINUTE,4,-1,-0.0051858254105444646,0.01573033707865168,-2.4287989119230553,0.1357142857142857,-0.01673033707865168,-0.002270545746388442
2018-02-02,TRENT_5MINUTE,4,-1,-0.07936507936507942,-0.030158730158730163,-3.1493375116622224,0.1357142857142857,0.02915873015873016,0.003957256235827665
2018-02-02,SOLARINDS_5MINUTE,4,-1,-0.024173086681736233,-0.05060663375928398,-3.3340882047693077,0.1357142857142857,0.04960663375928398,0.006732328867331397
2018-02-02,BANKBARODA_5MINUTE,4,-1,-0.014442231075697198,0.028173022196926745,-4.769316040425794,0.1357142857142857,-0.029173022196926746,-0.003959195869582915
2018-02-02,HDFCLIFE_5MINUTE,4,-1,-0.036803601575689404,-0.006190208216094506,-4.835777954587409,0.1357142857142857,0.005190208216094506,0.000704385400755683
2018-02-02,VBL_5MINUTE,4,-1,-0.051724137931034475,-0.03571428571428581,-6.213660926430856,0.1357142857142857,0.03471428571428581,0.004711224489795931
2018-02-05,ITC_5MINUTE,4,-1,-0.03902130352246358,-0.01813963298882093,-1.069983398804466,0.095,0.01713963298882093,0.0016282651339379884
2018-02-05,COALINDIA_5MINUTE,4,-1,-0.0308585950263206,-0.0194227627518605,-1.4298650291148771,0.095,0.0184227627518605,0.0017501624614267475
2018-02-05,TECHM_5MINUTE,4,-1,-0.028931245745405065,-0.03131381892443841,-2.1772493830541433,0.095,0.030313818924438407,0.002879812797821649
2018-02-05,BPCL_5MINUTE,4,-1,-0.01377018043684708,-0.021842355175688444,-2.3916675757912653,0.095,0.020842355175688443,0.0019800237416904023
2018-02-05,INDIGO_5MINUTE,4,-1,-0.027055369127516826,0.00566275167785224,-2.558700141730473,0.095,-0.00666275167785224,-0.0006329614093959628
2018-02-05,TMPV_5MINUTE,4,-1,-0.0888686131386861,-0.056934306569343174,-2.731132505289092,0.095,0.05593430656934317,0.005313759124087602
2018-02-05,SBIN_5MINUTE,4,-1,-0.04494569757727651,-0.01520467836257311,-2.894823300584783,0.095,0.014204678362573109,0.0013494444444444454
2018-02-05,RELIANCE_5MINUTE,4,-1,-0.035038542396636285,-0.015066573230553715,-2.901394282861107,0.095,0.014066573230553714,0.0013363244569026028
2018-02-05,POWERGRID_5MINUTE,4,-1,-0.023854069223573582,-0.009822263797942155,-3.09368050314292,0.095,0.008822263797942154,0.0008381150608045046
2018-02-05,GAIL_5MINUTE,4,-1,-0.046645551396487184,-0.02783376523658687,-3.1240720984468675,0.095,0.02683376523658687,0.002549207697475753
2018-02-06,APOLLOHOSP_5MINUTE,4,-1,0.013157894736842035,-0.004385964912280715,-4.8136740448872795,0.1357142857142857,0.0033859649122807154,0.00045952380952381136
2018-02-06,INDIGO_5MINUTE,4,-1,0.006047966631908208,0.011887382690302317,-5.134106913060577,0.1357142857142857,-0.012887382690302318,-0.0017490019365410288
2018-02-06,ADANIPORTS_5MINUTE,4,-1,0.014150362987572329,-0.0044296788482834915,-5.3798401623321945,0.1357142857142857,0.0034296788482834914,0.0004654564151241881
2018-02-06,SIEMENS_5MINUTE,4,-1,0.006954248366012994,-0.033673202614379116,-5.623049262206594,0.1357142857142857,0.032673202614379115,0.004434220354808594
2018-02-06,ABB_5MINUTE,4,-1,0.0013042962728746499,-0.025453539385795088,-5.634529003050185,0.1357142857142857,0.024453539385795087,0.003318694630929333
2018-02-06,TRENT_5MINUTE,4,-1,0.006100497672178573,-0.02472306951356551,-5.88428931010008,0.1357142857142857,0.02372306951356551,0.0032195594339838904
2018-02-06,MM_5MINUTE,4,-1,0.024075552008512968,-0.007714817770683613,-6.115740826038581,0.1357142857142857,0.006714817770683613,0.0009112966974499188
2018-02-07,COALINDIA_5MINUTE,4,-1,0.005800253761101937,0.012869313032445096,-1.4702778073553622,0.095,-0.013869313032445096,-0.0013175847380822842
2018-02-07,EICHERMOT_5MINUTE,4,-1,0.013778645786672872,0.012345236602103515,-2.195309016645553,0.095,-0.013345236602103516,-0.001267797477199834
2018-02-07,RECLTD_5MINUTE,4,-1,0.010781671159029615,0.017070979335130243,-2.2991692586624723,0.095,-0.018070979335130244,-0.0017167430368373732
2018-02-07,GAIL_5MINUTE,4,-1,0.009141301176699423,0.005543129436934802,-2.3308406867404834,0.095,-0.006543129436934802,-0.0006215972965088062
2018-02-07,BPCL_5MINUTE,4,-1,0.010658455708195236,0.00142112742775935,-2.431770707511694,0.095,-0.00242112742775935,-0.00023000710563713826
2018-02-07,TORNTPHARM_5MINUTE,4,-1,0.004671532846715287,0.012408759124087565,-2.5083069647050182,0.095,-0.013408759124087566,-0.0012738321167883187
2018-02-07,BAJAJFINSV_5MINUTE,4,-1,0.00019996000799826774,0.007798440311937549,-2.6797442609478184,0.095,-0.00879844031193755,-0.0008358518296340673
2018-02-07,CGPOWER_5MINUTE,4,-1,0.010489510489510634,0.03438228438228452,-2.7538226503916627,0.095,-0.03538228438228452,-0.0033613170163170297
2018-02-07,NTPC_5MINUTE,4,-1,0.002472008143085569,-0.007852261160389618,-2.9345532243776407,0.095,0.0068522611603896175,0.0006509648102370136
2018-02-07,SBILIFE_5MINUTE,4,-1,0.004341736694677856,0.0,-3.0920056273991796,0.095,-0.001,-9.5e-05
2018-02-08,TORNTPHARM_5MINUTE,4,-1,-0.0273972602739726,0.03100216294160063,-1.8028052691417207,0.095,-0.03200216294160063,-0.00304020547945206
2018-02-08,MOTHERSON_5MINUTE,4,-1,-0.01865284974093262,-0.011088082901554386,-1.912961449964652,0.095,0.010088082901554385,0.0009583678756476666
2018-02-08,SBIN_5MINUTE,4,-1,-0.018196856906534276,-0.021836228287841264,-1.9576972432168034,0.095,0.020836228287841263,0.00197944168734492
2018-02-08,BRITANNIA_5MINUTE,4,-1,-0.006916129032258023,0.0014064516129033144,-2.0163468503362965,0.095,-0.0024064516129033145,-0.0002286129032258149
2018-02-08,PIDILITIND_5MINUTE,4,-1,-0.017655047532820323,-0.004300588501584546,-2.099921318844141,0.095,0.0033005885015845457,0.00031355590765053186
2018-02-08,CHOLAFIN_5MINUTE,4,-1,-0.03153153153153143,-0.0037537537537537524,-2.129039579020492,0.095,0.0027537537537537524,0.0002616066066066065
2018-02-08,TITAN_5MINUTE,4,-1,-0.012300199800199696,-0.00593156843156839,-2.253653939385718,0.095,0.00493156843156839,0.0004684990009989971
2018-02-08,DRREDDY_5MINUTE,4,-1,-0.01582568807339446,0.005848623853210944,-2.322498778878492,0.095,-0.006848623853210944,-0.0006506192660550396
2018-02-08,ADANIENSOL_5MINUTE,4,-1,-0.03265511178095959,0.03215272544586778,-2.3319993053972583,0.095,-0.03315272544586778,-0.0031495089173574392
2018-02-08,TVSMOTOR_5MINUTE,4,-1,-0.01621621621621616,-0.006756756756756799,-2.338039825538067,0.095,0.005756756756756799,0.0005468918918918959
2018-02-09,INDIGO_5MINUTE,4,-1,-0.016530239211634656,-0.006596201223873499,-2.2865780673410256,0.095,0.005596201223873499,0.0005316391162679824
2018-02-09,HCLTECH_5MINUTE,4,-1,0.0014500258933194399,-0.026514759192128423,-2.502781710030994,0.095,0.025514759192128422,0.0024239021232522
2018-02-09,TCS_5MINUTE,4,-1,2.013422818780697e-05,-0.0066577181208054,-2.8623527353108584,0.095,0.0056577181208054,0.0005374832214765131
2018-02-09,ABB_5MINUTE,4,-1,-0.014662175549831624,-0.006261145234793042,-3.0400742424330267,0.095,0.005261145234793042,0.000499808797305339
2018-02-09,DRREDDY_5MINUTE,4,-1,0.0012541329380915123,0.0031923383878691425,-3.3582957244567724,0.095,-0.0041923383878691425,-0.0003982721468475685
2018-02-09,TRENT_5MINUTE,4,-1,0.0,0.018867924528301883,-3.399240775882203,0.095,-0.019867924528301883,-0.001887452830188679
2018-02-09,TATASTEEL_5MINUTE,4,-1,0.04623638945873432,0.04481615906580405,-3.636860302683841,0.095,-0.04581615906580405,-0.004352535111251385
2018-02-09,UNITDSPR_5MINUTE,4,-1,0.012339893783192668,0.020477975632614553,-4.03463222453826,0.095,-0.021477975632614554,-0.0020404076850983827
2018-02-09,CANBK_5MINUTE,4,-1,-0.008973924822214707,0.01879444632577032,-4.312514266577801,0.095,-0.01979444632577032,-0.0018804724009481805
2018-02-09,DMART_5MINUTE,4,-1,0.007627118644067732,0.004576271186440772,-4.539507851408213,0.095,-0.005576271186440772,-0.0005297457627118733
2018-02-12,BRITANNIA_5MINUTE,4,-1,0.01882583793846604,-0.0021048041525857375,-1.1830869327419153,0.095,0.0011048041525857375,0.00010495639449564506
2018-02-12,BAJAJFINSV_5MINUTE,4,-1,0.009596928982725572,-0.006717850287907834,-1.4547206949122162,0.095,0.005717850287907834,0.0005431957773512443
2018-02-12,CHOLAFIN_5MINUTE,4,-1,0.01025641025641022,0.01831501831501825,-1.5345377547811994,0.095,-0.01931501831501825,-0.0018349267399267338
2018-02-12,PIDILITIND_5MINUTE,4,-1,0.0031284916201117507,-0.003575418994413493,-1.535836626074782,0.095,0.002575418994413493,0.00024466480446928184
2018-02-12,RECLTD_5MINUTE,4,-1,0.012958963282937441,0.0038876889848813434,-1.5594427923908518,0.095,-0.004887688984881343,-0.00046433045356372764
2018-02-12,POWERGRID_5MINUTE,4,-1,0.002319109461966562,-0.012523191094619635,-1.7697168124899727,0.095,0.011523191094619634,0.001094703153988865
2018-02-12,ADANIENT_5MINUTE,4,-1,0.010952380952381047,0.0071428571428571175,-1.8449344667288647,0.095,-0.008142857142857118,-0.0007735714285714262
2018-02-12,APOLLOHOSP_5MINUTE,4,-1,0.00479274611398961,0.029835924006908376,-1.9488915873110564,0.095,-0.030835924006908377,-0.002929412780656296
2018-02-12,TRENT_5MINUTE,4,-1,0.0001543209876544438,-0.02716049382716057,-2.0524243802361055,0.095,0.02616049382716057,0.002485246913580254
2018-02-12,NESTLEIND_5MINUTE,4,-1,0.006993006993007089,0.01482517482517487,-2.172594636451952,0.095,-0.01582517482517487,-0.0015033916083916127
2018-02-14,LTM_5MINUTE,3,1,0.0006999999999999229,-0.007966666666666677,-5.009564757794082,0.095,-0.008966666666666678,-0.0008518333333333344
2018-02-14,APOLLOHOSP_5MINUTE,4,-1,-0.004653892918535907,0.010439813844283385,-1.3145833545303136,0.095,-0.011439813844283386,-0.0010867823152069217
2018-02-14,TECHM_5MINUTE,4,-1,0.011226100684090579,-0.003683564286967256,-1.5497750209337804,0.095,0.0026835642869672558,0.0002549386072618893
2018-02-14,COALINDIA_5MINUTE,4,-1,0.010038746037337232,0.008277562522014836,-1.6994914765325226,0.095,-0.009277562522014837,-0.0008813684395914095
2018-02-14,BAJAJHLDNG_5MINUTE,4,-1,0.0014519056261343977,-0.001814882032667886,-1.9729946202970394,0.095,0.000814882032667886,7.741379310344918e-05
2018-02-14,RELIANCE_5MINUTE,4,-1,0.009347925216598219,0.007637938896488672,-2.41727793978315,0.095,-0.008637938896488673,-0.0008206041951664239
2018-02-14,CHOLAFIN_5MINUTE,4,-1,0.008633093525179714,-0.0007194244604316058,-2.507368075940364,0.095,-0.0002805755395683942,-2.6654676258997452e-05
2018-02-14,INDIGO_5MINUTE,4,-1,0.005024533856722302,-0.013150147203140339,-2.5569848673740694,0.095,0.012150147203140338,0.001154263984298332
2018-02-14,NESTLEIND_5MINUTE,4,-1,0.03665931642778397,0.04189636163175292,-2.5918503445970544,0.095,-0.04289636163175292,-0.0040751543550165276
2018-02-14,SOLARINDS_5MINUTE,4,-1,0.0,-0.009808500700607237,-3.4854573912709697,0.095,0.008808500700607236,0.0008368075665576874
